Date,WTI Spot Price ($ per barrel),WTI-Brent Price Spread ($),WTI Crack Spread,Brent Crack Spread,"OECD Petroleum Production, Annual, million barrels per day","OPEC Petroleum Production, Annual, million barrels per day","Rest of World Petroleum Production, Annual, million barrels per day","OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","Non-OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","China Import, Millions of tons",Kilian Global Economic Index,FEDFUNDS,U.S. ISM PMI Index,Henry Hub Natural Gas Spot Price Dollars per Million Btu,U.S. Total Crude Oil Inventory (Millions Barrels),U.S. Non-SPR Crude Oil Inventory (Millions Barrels),U.S. SPR Crude Oil Inventory (Millions Barrels),US Tight Oil Production (Millions of Barrels per day),Real Dollar Index,Closing Price: Gold ($ per ounce),Real GDP - Seasonally Adjusted (Billions of $),PPI by Commodity: Intermediate Demand by Commodity Type: Processed Energy Goods
2007-06-15,66.62,-3.269999999999996,28.147593705108722,24.877593705108723,21.55967025542242,34.52422338842857,30.661310444344263,49.54641843152654,37.625298205795275,14.82846153846154,137.94933651913314,5.26255767775756,52.577777777777776,7.51,1022.481,332.211,690.27,0.46953850601782765,82.33999633789062,653.5,15657.313191074718,173.94311144185028
2007-06-22,68.78,-3.0,26.396232662642234,23.396232662642234,21.559061820420126,34.528709994988,30.674899255100563,49.53040858394827,37.65454517009684,14.829230769230769,138.91189866487102,5.261715661963617,52.6,7.36,1024.043,333.773,690.27,0.4699896592151273,81.91999816894531,648.0999755859375,15664.595281939844,174.7445692554773
2007-06-29,69.13,-2.6300000000000097,26.545999999999992,23.91599999999998,21.55848738865357,34.53319164880872,30.68841777000318,49.514291273241,37.68380185371238,14.83,139.89106,5.26,52.6,6.71,1027.194,336.924,690.27,0.47063699999999997,81.45999908447266,652.7000122070312,15671.605,175.6
2007-07-06,71.78,-3.010000000000005,24.486895717182023,21.47689571718202,21.55794710720687,34.5376683989601,30.70186626451069,49.49806798360589,37.71306817606346,14.824583333333333,140.87739103819126,5.254877628910762,52.6,6.27,1025.606,335.336,690.27,0.4714219253284905,80.58000183105469,665.7999877929688,15678.364771419056,176.50940367541835
2007-07-13,72.79,-4.969999999999999,24.158919814188305,19.188919814188296,21.557441123164185,34.5421402945115,30.715245014081656,49.48174019924412,37.74234405657166,14.819166666666666,141.85794466815915,5.244031702777426,52.56122004357299,6.4,1025.157,334.887,690.27,0.47226179337817004,80.29000091552734,683.9000244140625,15684.940420915946,177.47278028173244
2007-07-20,74.92,-3.319999999999993,22.80207229101889,19.4820722910189,21.556969583609618,34.5466073845323,30.728554294174675,49.465309404356844,37.771629414658534,14.81375,142.83276175811847,5.2276612296886835,52.47799564270153,6.37,1024.054,333.784,690.27,0.473155179553452,80.94999694824219,660.0,15691.33220221986,178.4901298189422
2007-07-27,75.15,-1.509999999999991,23.436353147673696,21.926353147673705,21.556532635627313,34.551069718091874,30.741794380248265,49.448777083145224,37.800924169745684,14.808333333333334,143.801883176284,5.205965217733225,52.4,5.76,1017.557,327.287,690.27,0.4741006592587494,80.18000030517578,672.5,15697.54036905999,179.56145228704764
2007-08-03,76.75,0.4099999999999966,22.791762384152833,23.20176238415283,21.5561304263014,34.555527344259566,30.75496554776106,49.432144719810445,37.83022824125466,14.802916666666667,144.76534979087052,5.179142674999748,52.4,6.3,1013.596,323.326,690.27,0.4750968078984755,80.68000030517578,670.2999877929688,15703.565175165524,180.68674768604882
2007-08-10,71.92,1.2199999999999989,28.668300000456213,29.8883000004562,21.555763102716014,34.55998031210478,30.768068072171552,49.41541379855366,37.85954154860704,14.7975,145.7232024700928,5.147392609576942,51.99025832555244,6.35,1008.429,318.159,690.27,0.47614220087704373,81.43000030517578,656.9000244140625,15709.406874265658,181.86601601594566
2007-08-17,72.05,1.9599999999999937,29.67596599658386,31.63596599658385,21.555430811955276,34.56442867069686,30.781102228938387,49.39858580357604,37.888864011224385,14.792083333333334,146.67548208216562,5.110914029553499,51.28639900404606,7.08,1010.319,320.049,690.27,0.47723541359886706,80.66999816894531,668.0,15715.065720089578,183.09925727673817
2007-08-24,70.19,1.75,32.76476037253576,34.51476037253576,21.55513370110332,34.5688724691052,30.794068293520066,49.38166221907876,37.9181955485283,14.786666666666667,147.6222294953037,5.069905943018113,50.9,5.93,1006.834,316.563,690.271,0.4783750214683589,80.79000091552734,673.0,15720.54196636648,184.3864714684264
2007-08-31,72.93,2.3800000000000097,31.344683128311942,33.72468312831196,21.554871917244284,34.57331175639916,30.806966541375196,49.364644529262975,37.94753607994032,14.78125,148.56348557772193,5.024567358059477,50.9,5.51,1002.862,312.591,690.271,0.4795595998899324,79.95999908447266,700.7999877929688,15725.835866825553,185.7276585910103
2007-09-07,75.96,0.8999999999999915,29.725734263912386,30.62573426391238,21.554645607462298,34.57774658164811,30.819797247962327,49.34753421832986,37.97688552488205,14.775833333333333,149.499291197635,4.975097282766282,50.926339285714285,5.66,996.015,305.578,690.437,0.4807877242680008,79.62000274658203,709.5999755859375,15730.947675195986,187.1228186444899
2007-09-14,78.95,2.0600000000000023,28.237913779337077,30.29791377933708,21.554454918841486,34.58217699392142,30.83256068874003,49.33033277048058,38.00624380277503,14.770416666666668,150.4296872232577,4.921694725227221,50.95476190476191,6.03,992.616,301.704,690.912,0.4820579700069773,78.5999984741211,731.4000244140625,15735.877645206974,188.57195162886518
2007-09-21,82.26,4.090000000000003,26.521221674586076,30.61122167458609,21.554299998465986,34.58660304228846,30.845257139166883,49.31304166991631,38.03561083304086,14.765,151.35471452280478,4.864558693530988,50.98080357142857,6.21,996.087,303.546,692.541,0.4833689125112752,77.72000122070312,742.7999877929688,15740.626030587706,190.07505754413617
2007-09-28,81.7,3.549999999999997,28.765657949659328,32.31565794965933,21.554180993419926,34.591024775818596,30.857886874701443,49.29566240083821,38.064986535101106,14.759583333333333,152.27441396449106,4.803888195766273,51.0,6.33,997.488,304.684,692.804,0.4847191271853076,78.30999755859375,741.2999877929688,15745.193085067373,191.6321363903029
2007-10-05,80.59,2.6099999999999994,31.65122260455688,34.261222604556885,21.55409805078743,34.59544224358121,30.870450170802293,49.27819644744745,38.09437082837733,14.754166666666666,153.1888264165313,4.739882240021772,51.0,6.65,995.678,302.875,692.803,0.48610718943348785,78.22000122070312,748.7000122070312,15749.579062375167,193.24318816736525
2007-10-12,81.46,2.6099999999999994,32.647915639278644,35.25791563927865,21.554051317652643,34.59985549464566,30.882947302928002,49.26064529394519,38.12376363229111,14.74875,154.0979927471403,4.6727398343861735,51.025925925925925,6.68,997.964,304.659,693.305,0.4875316746602291,77.41000366210938,764.0,15753.784216240278,194.90821287532327
2007-10-19,87.8,3.509999999999991,28.26573705382471,31.775737053824702,21.554040941099693,34.604264578081334,30.895378546537103,49.2430104245326,38.15316486626403,14.743333333333334,155.00195382453282,4.602659986948174,51.06455026455027,7.1,993.222,299.371,693.851,0.4889911582699446,77.02999877929688,783.9000244140625,15757.808800391897,196.62721051417705
2007-10-26,89.23,5.510000000000005,28.88468684819503,34.39468684819503,21.55406706821271,34.608669542957585,30.907744177088198,49.22529332341085,38.18257444971765,14.737916666666667,155.90075051692358,4.529841705796463,51.1,6.39,989.42,295.477,693.943,0.49048421566704764,76.33999633789062,805.7000122070312,15761.653068559217,198.4001810839265
2007-11-02,93.46,3.039999999999992,26.794765022389658,29.83476502238966,21.554129846075814,34.61307043834379,30.92004447003983,49.20749547478111,38.21199230207354,14.7325,156.79442369252737,4.454483999019737,51.1,6.93,988.552,294.517,694.035,0.49200942225595135,75.4000015258789,832.5,15765.317274471427,200.22712458457164
2007-11-09,95.81,2.269999999999996,26.67597157640851,28.94597157640851,21.554229421773147,34.61746731330931,30.932279700850618,49.189618362844556,38.24141834275328,14.727083333333333,157.68301421955908,4.376785874706684,50.960731538992405,6.95,992.011,297.331,694.68,0.493565353441069,75.83000183105469,785.7000122070312,15768.801671857718,202.10804101611245
2007-11-16,93.56,2.8200000000000074,31.248306510251627,34.06830651025164,21.55436594238884,34.621860216923544,30.94445014497905,49.171663471802326,38.27085249117843,14.721666666666668,158.56656296623333,4.296946340945999,50.7071773636991,7.19,991.033,296.26,694.773,0.49515058462681383,75.05000305175781,824.0,15772.106514447285,204.042930378549
2007-11-23,97.93,3.9200000000000017,29.291769823919044,33.21176982391904,21.554539555007025,34.626249198255834,30.956556077883775,49.153632285855615,38.30029466677059,14.71625,159.445110800765,4.215164405826374,50.5,6.88,990.581,295.808,694.773,0.496763691217599,76.1500015258789,782.2000122070312,15775.232055969314,206.0317926718812
2007-11-30,92.47,0.3100000000000023,37.256361517410745,37.56636151741073,21.554750406711825,34.630634306375555,30.968597775023305,49.135526289205586,38.329744788951295,14.710833333333333,160.31869859136881,4.1316390774365015,50.5,7.44,983.304,287.895,695.409,0.4984032486178379,76.29000091552734,794.4000244140625,15778.178550153,208.07462789610912
2007-12-07,88.71,-0.38000000000000966,43.61208159072667,43.23208159072667,21.554998644587382,34.6350155903521,30.980575511856234,49.1173469660534,38.35920277714215,14.705416666666666,161.18736720625958,4.046569363865076,50.229948733751684,7.12,982.309,286.806,695.503,0.5000678322319435,77.44000244140625,793.2999877929688,15780.946250727531,210.1714360512327
2007-12-14,91.18,0.9400000000000119,43.828930043866855,44.768930043866874,21.55528441571782,34.639393099254804,30.992489563841104,49.09909580060022,38.38866855076471,14.7,162.05115751365207,3.9601542732007866,49.78529807261317,7.17,974.82,279.22,695.6,0.5017560174643293,77.72000122070312,811.5999755859375,15783.5354114221,212.32221713725198
2007-12-21,91.16,0.3400000000000034,46.492952351021394,46.83295235102141,21.555607867187273,34.64376688215306,31.00434020643654,49.08077427704722,38.418142029240556,14.694583333333334,162.910110381761,3.872592813532329,49.32299837516809,7.12,971.422,275.921,695.501,0.5034663797194083,76.22000122070312,839.5999755859375,15785.9462859659,214.4399349693224
2007-12-28,95.64,1.25,44.48019398638039,45.73019398638039,21.55596914607987,34.648136988116235,31.01612771510104,49.062383879595565,38.44762313199126,14.689166666666667,163.76426667880125,3.7840839929483945,49.0,6.97,968.24,271.865,696.375,0.5051974944015939,75.79000091552734,863.0999755859375,15788.179128088119,216.43755336259963
2008-01-04,98.17,1.6700000000000017,44.24065494994384,45.91065494994384,21.55636839947974,34.652503466213695,31.02785236529323,49.04392609244642,38.47711177843837,14.68375,164.6136672729875,3.694826819537676,49.0,7.57,961.91,265.361,696.549,0.5069479369152993,75.9800033569336,896.0999755859375,15790.234191517948,218.3150723170836
2008-01-11,94.76,0.35999999999999943,49.764335241711684,50.124335241711684,21.556805774471023,34.65686636551482,31.03951443247162,49.02540239980096,38.50660788800351,14.678333333333333,165.45835303253455,3.6050203013888655,49.37479681448753,7.84,967.689,269.62,698.069,0.5087162826649376,76.37999725341797,880.7999877929688,15792.11172998458,220.07249183277426
2008-01-18,91.51,1.480000000000004,54.95123486168402,56.431234861684025,21.557281418137844,34.66122573508898,31.05111419209484,49.00681428586035,38.53611138010821,14.672916666666667,166.29836482565722,3.514863446590655,49.90446189930726,8.33,970.063,271.917,698.146,0.5105011070549221,75.97000122070312,910.5,15793.811997217203,221.70981190967169
2008-01-25,89.41,0.9500000000000028,58.81135380986071,59.761353809860715,21.557795477564326,34.66558162400553,31.06265191962141,48.988163234825755,38.565622174174045,14.6675,167.13374352057022,3.4245552632317398,50.3,7.87,973.617,275.472,698.145,0.5123009854896661,75.44999694824219,908.7000122070312,15795.335246945011,223.22703254777576
2008-02-01,91.14,-0.6299999999999955,58.66469208624189,58.0346920862419,21.558348099834618,34.66993408133385,31.074127890509928,48.969450730898345,38.59514018962261,14.662083333333333,167.96452998548838,3.3342947594008097,50.3,8.02,980.594,282.34,698.254,0.5141144933735827,76.66999816894531,918.4000244140625,15796.6817328972,224.62415374708664
2008-02-08,89.08,-0.7999999999999972,62.131249690827495,61.3312496908275,21.558939432032837,34.674283156143325,31.08554238021894,48.95067825827928,38.62466534587547,14.656666666666666,168.79076508862642,3.244280943186559,49.87254464285714,7.87,981.755,283.406,698.349,0.5159402061110853,76.0999984741211,902.7999877929688,15797.85170880295,225.9011755076042
2008-02-15,94.13,-0.8500000000000085,58.31102662361754,57.461026623617535,21.55956962124312,34.678628897503295,31.09689566420704,48.93184730116973,38.65419756235418,14.651250000000001,169.6124896981992,3.154712822677679,49.22559523809524,8.47,985.959,287.61,698.349,0.5177766991065869,75.5199966430664,944.7000122070312,15798.84542839146,227.0580978293285
2008-02-22,99.61,2.480000000000004,53.88402288461199,56.364022884611984,21.560238814549603,34.68297135448315,31.108188017932758,48.91295934377087,38.68373675848033,14.645833333333334,170.4297446824214,3.065789405962863,48.61584821428572,8.89,989.418,290.841,698.577,0.5196225477645009,73.70999908447266,972.0999755859375,15799.663145391918,228.09492071225952
2008-02-29,100.84,1.740000000000009,53.53023847381087,55.27023847381088,21.560947159036402,34.687310576152264,31.119419716854715,48.894015870283866,38.71328285367547,14.640416666666667,171.24257090950786,2.977709701130804,48.3,9.16,986.496,287.785,698.711,0.5214763274892404,73.02999877929688,972.2000122070312,15800.305113533515,229.0116441563972
2008-03-07,103.44,1.539999999999992,51.629673391214226,53.16967339121421,21.561694801787663,34.69164661158,31.130591036431415,48.87501836490988,38.742835767361214,14.635,172.05100924767333,2.890672716270193,48.3,9.43,993.007,294.185,698.822,0.5233366136852188,71.66000366210938,998.2000122070312,15800.771586545447,229.80826816174175
2008-03-14,109.35,1.6599999999999966,46.242327636822004,47.90232763682199,21.562481889887508,34.69597950983572,31.14170225212149,48.85596831185008,38.77239541895911,14.629583333333333,172.85510056513255,2.804877459469725,48.41481481481481,9.74,993.822,294.318,699.504,0.5252019817568492,72.75,919.5999755859375,15801.062818156897,230.48479272829294
2008-03-21,105.28,2.230000000000004,50.65820121063416,52.88820121063418,21.563308570420073,34.70030931998881,31.15275363938346,48.836867195305636,38.80196172789071,14.624166666666667,173.65488573010037,2.72052293881809,48.540740740740745,9.09,993.909,294.406,699.503,0.5270710071085448,71.68000030517578,930.5999755859375,15801.179062097062,231.04121785605085
2008-03-28,104.49,2.4399999999999977,51.617294112650846,54.057294112650844,21.56417499046949,34.70463609110865,31.163745473675903,48.81771649947771,38.83153461357763,14.61875,174.45040561079153,2.6378081624039833,48.6,9.24,1001.473,301.723,699.75,0.5289422651447189,72.0199966430664,909.0,15801.120572095133,231.47754354501552
2008-04-04,103.46,2.5799999999999983,52.63960634287188,55.219606342871884,21.56508129711988,34.70895987226458,31.174678030457414,48.79851770856748,38.86111399544141,14.613333333333333,175.24170107542082,2.556932138316094,48.6,9.68,998.888,298.516,700.372,0.5308143312697847,71.80999755859375,923.5999755859375,15800.887601880298,231.79376979518688
2008-04-11,109.71,3.1099999999999994,46.205137901297384,49.3151379012974,21.56602763745539,34.71328071252598,31.185551585186538,48.77927230677609,38.89069979290363,14.607916666666666,176.02881299220294,2.4780938746431187,48.6,9.88,997.173,296.16,701.013,0.5326857808881555,72.01000213623047,912.2000122070312,15800.48040518175,231.98989660656497
2008-04-18,114.33,3.9099999999999966,41.22388878792731,45.13388878792731,21.56701415856014,34.71759866096224,31.19636641332184,48.75998177830474,38.920291925385875,14.602500000000001,176.81178222935276,2.401492379473747,48.6,10.13,999.713,298.581,701.132,0.5345551894042443,72.79000091552734,887.2000122070312,15799.89923572868,232.06592397914977
2008-04-25,118.53,4.189999999999998,36.485859002761686,40.675859002761705,21.568041007518268,34.721913766642714,31.207122790321897,48.74064760735458,38.949890312309705,14.597083333333334,177.59064965508503,2.3273266608966727,48.6,10.54,1003.768,302.429,701.339,0.5364211322224647,73.5,856.0999755859375,15799.14434725028,232.02185191294137
2008-05-02,115.42,3.4399999999999977,38.8810485458005,42.3210485458005,21.569108331413894,34.72622607863676,31.217820991645283,48.72127127812678,38.979494873096684,14.591666666666667,178.3654561376145,2.2557957270005886,48.6,10.75,1009.413,308.082,701.331,0.5382821847472297,73.05000305175781,884.5,15798.215993475738,231.85768040793965
2008-05-09,123.01,3.1700000000000017,30.39945741704372,33.569457417043736,21.570216277331163,34.730535646013784,31.228461292750538,48.701854274822495,39.00910552716841,14.58625,179.13624254515597,2.1870985858741863,48.735416666666666,11.11,1010.25,308.258,701.992,0.5401369223829524,72.83999633789062,899.0,15797.114428134248,231.57340946414465
